count 1521
hot 74
0 back 0.0000183840
0 buffer_overflow 0.0000266667
0 ftp_write 0.0000000000
0 guess_passwd 0.0000018868
0 imap 0.0000000000
0 ipsweep 0.0025000000
0 land 0.0000000000
0 loadmodule 0.0000000000
0 multihop 0.0000000000
0 neptune 0.2170000000
0 nmap 0.0005000000
0 normal 0.1958029400
0 perl 0.0000000000
0 pod 0.0005000000
0 portsweep 0.0020959615
0 rootkit 0.0000000000
0 satan 0.0031959723
0 smurf 0.5684000000
0 spy 0.0000000000
0 teardrop 0.0020000000
0 warezclient 0.0013608824
0 warezmaster 0.0000000000
1 back 0.0001327735
1 buffer_overflow 0.0000133333
1 guess_passwd 0.0000905660
1 loadmodule 0.0000000000
1 multihop 0.0000000000
1 normal 0.0002469397
1 portsweep 0.0000040385
1 rootkit 0.0000000000
1 satan 0.0000040277
1 warezclient 0.0000185294
10 warezclient 0.0000020588
12 normal 0.0000040482
14 normal 0.0000748915
15 multihop 0.0000000000
16 normal 0.0000020241
17 normal 0.0000040482
18 normal 0.0000242892
18 warezmaster 0.0000000000
19 normal 0.0000364337
19 warezclient 0.0000102941
2 back 0.0043447571
2 ftp_write 0.0000000000
2 guess_passwd 0.0000075472
2 imap 0.0000000000
2 loadmodule 0.0000000000
2 multihop 0.0000000000
2 normal 0.0000829879
2 phf 0.0000000000
2 warezclient 0.0000185294
20 normal 0.0000020241
20 warezclient 0.0000185294
22 normal 0.0000566747
24 normal 0.0000263132
28 warezclient 0.0005641176
3 back 0.0000040853
3 buffer_overflow 0.0000500000
3 multihop 0.0000000000
3 normal 0.0000080964
3 warezclient 0.0000329412
30 normal 0.0000566747
4 buffer_overflow 0.0000066667
4 loadmodule 0.0000000000
4 normal 0.0001963373
4 warezclient 0.0000247059
5 buffer_overflow 0.0000033333
5 normal 0.0000708434
5 warezclient 0.0000308824
6 normal 0.0001943132
6 warezclient 0.0000164706
7 normal 0.0000080964
7 warezclient 0.0000020588
9 normal 0.0000020241




is_guest_login 29
0 back 0.0045000000
0 buffer_overflow 0.0001000000
0 ftp_write 0.0000000000
0 guess_passwd 0.0000981132
0 imap 0.0000000000
0 ipsweep 0.0025000000
0 land 0.0000000000
0 loadmodule 0.0000000000
0 multihop 0.0000000000
0 neptune 0.2170000000
0 nmap 0.0005000000
0 normal 0.1961490604
0 perl 0.0000000000
0 phf 0.0000000000
0 pod 0.0005000000
0 portsweep 0.0021000000
0 rootkit 0.0000000000
0 satan 0.0032000000
0 smurf 0.5684000000
0 spy 0.0000000000
0 teardrop 0.0020000000
0 warezclient 0.0014679412
0 warezmaster 0.0000000000
1 ftp_write 0.0000000000
1 guess_passwd 0.0000018868
1 multihop 0.0000000000
1 normal 0.0007509396
1 warezclient 0.0006320588
1 warezmaster 0.0000000000




is_host_login 23
0 back 0.0045000000
0 buffer_overflow 0.0001000000
0 ftp_write 0.0000000000
0 guess_passwd 0.0001000000
0 imap 0.0000000000
0 ipsweep 0.0025000000
0 land 0.0000000000
0 loadmodule 0.0000000000
0 multihop 0.0000000000
0 neptune 0.2170000000
0 nmap 0.0005000000
0 normal 0.1969000000
0 perl 0.0000000000
0 phf 0.0000000000
0 pod 0.0005000000
0 portsweep 0.0021000000
0 rootkit 0.0000000000
0 satan 0.0032000000
0 smurf 0.5684000000
0 spy 0.0000000000
0 teardrop 0.0020000000
0 warezclient 0.0021000000
0 warezmaster 0.0000000000




land 24
0 back 0.0045000000
0 buffer_overflow 0.0001000000
0 ftp_write 0.0000000000
0 guess_passwd 0.0001000000
0 imap 0.0000000000
0 ipsweep 0.0025000000
0 loadmodule 0.0000000000
0 multihop 0.0000000000
0 neptune 0.2170000000
0 nmap 0.0005000000
0 normal 0.1968979759
0 perl 0.0000000000
0 phf 0.0000000000
0 pod 0.0005000000
0 portsweep 0.0021000000
0 rootkit 0.0000000000
0 satan 0.0032000000
0 smurf 0.5684000000
0 spy 0.0000000000
0 teardrop 0.0020000000
0 warezclient 0.0021000000
0 warezmaster 0.0000000000
1 land 0.0000000000
1 normal 0.0000020241




logged_in 34
0 ftp_write 0.0000000000
0 guess_passwd 0.0000981132
0 imap 0.0000000000
0 ipsweep 0.0024919808
0 land 0.0000000000
0 loadmodule 0.0000000000
0 multihop 0.0000000000
0 neptune 0.2170000000
0 nmap 0.0005000000
0 normal 0.0553367575
0 pod 0.0005000000
0 portsweep 0.0021000000
0 rootkit 0.0000000000
0 satan 0.0031879169
0 smurf 0.5684000000
0 spy 0.0000000000
0 teardrop 0.0020000000
0 warezmaster 0.0000000000
1 back 0.0045000000
1 buffer_overflow 0.0001000000
1 ftp_write 0.0000000000
1 guess_passwd 0.0000018868
1 imap 0.0000000000
1 ipsweep 0.0000080192
1 loadmodule 0.0000000000
1 multihop 0.0000000000
1 normal 0.1415632425
1 perl 0.0000000000
1 phf 0.0000000000
1 rootkit 0.0000000000
1 satan 0.0000120831
1 spy 0.0000000000
1 warezclient 0.0021000000
1 warezmaster 0.0000000000




num_access_files 33
0 back 0.0045000000
0 buffer_overflow 0.0001000000
0 ftp_write 0.0000000000
0 guess_passwd 0.0001000000
0 imap 0.0000000000
0 ipsweep 0.0025000000
0 land 0.0000000000
0 loadmodule 0.0000000000
0 multihop 0.0000000000
0 neptune 0.2170000000
0 nmap 0.0005000000
0 normal 0.1960013014
0 perl 0.0000000000
0 pod 0.0005000000
0 portsweep 0.0021000000
0 rootkit 0.0000000000
0 satan 0.0032000000
0 smurf 0.5684000000
0 spy 0.0000000000
0 teardrop 0.0020000000
0 warezclient 0.0021000000
0 warezmaster 0.0000000000
1 ftp_write 0.0000000000
1 loadmodule 0.0000000000
1 normal 0.0008399998
1 phf 0.0000000000
1 spy 0.0000000000
2 multihop 0.0000000000
2 normal 0.0000485783
3 normal 0.0000040482
4 normal 0.0000020241
6 normal 0.0000020241
8 normal 0.0000020241




num_compromised 56
0 back 0.0001511575
0 buffer_overflow 0.0000400000
0 ftp_write 0.0000000000
0 guess_passwd 0.0001000000
0 imap 0.0000000000
0 ipsweep 0.0025000000
0 land 0.0000000000
0 loadmodule 0.0000000000
0 multihop 0.0000000000
0 neptune 0.2170000000
0 nmap 0.0005000000
0 normal 0.1967623615
0 perl 0.0000000000
0 phf 0.0000000000
0 pod 0.0005000000
0 portsweep 0.0021000000
0 rootkit 0.0000000000
0 satan 0.0032000000
0 smurf 0.5684000000
0 spy 0.0000000000
0 teardrop 0.0020000000
0 warezclient 0.0021000000
0 warezmaster 0.0000000000
1 back 0.0043488425
1 buffer_overflow 0.0000133333
1 ftp_write 0.0000000000
1 loadmodule 0.0000000000
1 normal 0.0000323855
102 normal 0.0000020241
11 normal 0.0000020241
12 normal 0.0000020241
13 normal 0.0000020241
16 imap 0.0000000000
18 normal 0.0000020241
2 buffer_overflow 0.0000233333
2 normal 0.0000323855
2 rootkit 0.0000000000
21 normal 0.0000020241
22 multihop 0.0000000000
238 normal 0.0000020241
275 normal 0.0000020241
281 normal 0.0000020241
3 buffer_overflow 0.0000033333
3 normal 0.0000202410
38 multihop 0.0000000000
4 buffer_overflow 0.0000200000
4 loadmodule 0.0000000000
4 normal 0.0000182169
5 normal 0.0000020241
5 rootkit 0.0000000000
6 normal 0.0000040482
6 rootkit 0.0000000000
7 normal 0.0000040482
767 normal 0.0000020241
884 normal 0.0000020241
9 normal 0.0000020241




num_failed_logins 30
0 back 0.0045000000
0 buffer_overflow 0.0001000000
0 ftp_write 0.0000000000
0 guess_passwd 0.0000018868
0 imap 0.0000000000
0 ipsweep 0.0025000000
0 land 0.0000000000
0 loadmodule 0.0000000000
0 multihop 0.0000000000
0 neptune 0.2170000000
0 nmap 0.0005000000
0 normal 0.1968797590
0 perl 0.0000000000
0 phf 0.0000000000
0 pod 0.0005000000
0 portsweep 0.0021000000
0 rootkit 0.0000000000
0 satan 0.0032000000
0 smurf 0.5684000000
0 spy 0.0000000000
0 teardrop 0.0020000000
0 warezclient 0.0021000000
0 warezmaster 0.0000000000
1 guess_passwd 0.0000962264
1 normal 0.0000101205
1 rootkit 0.0000000000
2 normal 0.0000060723
3 normal 0.0000020241
4 normal 0.0000020241
5 guess_passwd 0.0000018868




num_file_creations 49
0 back 0.0045000000
0 buffer_overflow 0.0000566667
0 ftp_write 0.0000000000
0 guess_passwd 0.0001000000
0 imap 0.0000000000
0 ipsweep 0.0025000000
0 land 0.0000000000
0 loadmodule 0.0000000000
0 multihop 0.0000000000
0 neptune 0.2170000000
0 nmap 0.0005000000
0 normal 0.1964283857
0 phf 0.0000000000
0 pod 0.0005000000
0 portsweep 0.0021000000
0 rootkit 0.0000000000
0 satan 0.0032000000
0 smurf 0.5684000000
0 spy 0.0000000000
0 teardrop 0.0020000000
0 warezclient 0.0021000000
0 warezmaster 0.0000000000
1 buffer_overflow 0.0000366667
1 ftp_write 0.0000000000
1 loadmodule 0.0000000000
1 multihop 0.0000000000
1 normal 0.0003764818
1 rootkit 0.0000000000
1 spy 0.0000000000
1 warezmaster 0.0000000000
10 normal 0.0000020241
12 normal 0.0000020241
14 normal 0.0000020241
15 normal 0.0000020241
16 normal 0.0000040482
2 normal 0.0000667952
2 perl 0.0000000000
20 normal 0.0000020241
21 warezmaster 0.0000000000
22 normal 0.0000020241
25 normal 0.0000020241
28 normal 0.0000020241
4 buffer_overflow 0.0000066667
4 loadmodule 0.0000000000
4 multihop 0.0000000000
5 normal 0.0000020241
7 normal 0.0000020241
8 normal 0.0000020241
9 normal 0.0000020241




num_outbound_cmds 23
0 back 0.0045000000
0 buffer_overflow 0.0001000000
0 ftp_write 0.0000000000
0 guess_passwd 0.0001000000
0 imap 0.0000000000
0 ipsweep 0.0025000000
0 land 0.0000000000
0 loadmodule 0.0000000000
0 multihop 0.0000000000
0 neptune 0.2170000000
0 nmap 0.0005000000
0 normal 0.1969000000
0 perl 0.0000000000
0 phf 0.0000000000
0 pod 0.0005000000
0 portsweep 0.0021000000
0 rootkit 0.0000000000
0 satan 0.0032000000
0 smurf 0.5684000000
0 spy 0.0000000000
0 teardrop 0.0020000000
0 warezclient 0.0021000000
0 warezmaster 0.0000000000




num_root 48
0 back 0.0045000000
0 buffer_overflow 0.0000933333
0 ftp_write 0.0000000000
0 guess_passwd 0.0001000000
0 imap 0.0000000000
0 ipsweep 0.0025000000
0 land 0.0000000000
0 loadmodule 0.0000000000
0 multihop 0.0000000000
0 neptune 0.2170000000
0 nmap 0.0005000000
0 normal 0.1957462653
0 phf 0.0000000000
0 pod 0.0005000000
0 portsweep 0.0021000000
0 rootkit 0.0000000000
0 satan 0.0032000000
0 smurf 0.5684000000
0 spy 0.0000000000
0 teardrop 0.0020000000
0 warezclient 0.0021000000
0 warezmaster 0.0000000000
1 buffer_overflow 0.0000033333
1 ftp_write 0.0000000000
1 normal 0.0004655421
119 normal 0.0000020241
12 normal 0.0000020241
14 rootkit 0.0000000000
16 imap 0.0000000000
2 normal 0.0000364337
2 perl 0.0000000000
2 rootkit 0.0000000000
268 normal 0.0000020241
278 normal 0.0000020241
3 loadmodule 0.0000000000
3 normal 0.0000040482
306 normal 0.0000020241
39 multihop 0.0000000000
4 buffer_overflow 0.0000033333
4 normal 0.0000161928
4 rootkit 0.0000000000
5 normal 0.0000242892
54 multihop 0.0000000000
6 normal 0.0002550361
7 rootkit 0.0000000000
857 normal 0.0000020241
9 normal 0.0003380240
993 normal 0.0000020241




num_shells 28
0 back 0.0045000000
0 buffer_overflow 0.0001000000
0 ftp_write 0.0000000000
0 guess_passwd 0.0001000000
0 imap 0.0000000000
0 ipsweep 0.0025000000
0 land 0.0000000000
0 loadmodule 0.0000000000
0 multihop 0.0000000000
0 neptune 0.2170000000
0 nmap 0.0005000000
0 normal 0.1968129639
0 phf 0.0000000000
0 pod 0.0005000000
0 portsweep 0.0021000000
0 rootkit 0.0000000000
0 satan 0.0032000000
0 smurf 0.5684000000
0 spy 0.0000000000
0 teardrop 0.0020000000
0 warezclient 0.0021000000
0 warezmaster 0.0000000000
1 multihop 0.0000000000
1 normal 0.0000870361
1 perl 0.0000000000
1 spy 0.0000000000
2 loadmodule 0.0000000000
2 multihop 0.0000000000




protocol_type 32
icmp ipsweep 0.0023115477
icmp nmap 0.0002229437
icmp normal 0.0026070355
icmp pod 0.0005000000
icmp portsweep 0.0000020192
icmp satan 0.0000060415
icmp smurf 0.5684000000
tcp back 0.0045000000
tcp buffer_overflow 0.0001000000
tcp ftp_write 0.0000000000
tcp guess_passwd 0.0001000000
tcp imap 0.0000000000
tcp ipsweep 0.0001884523
tcp land 0.0000000000
tcp loadmodule 0.0000000000
tcp multihop 0.0000000000
tcp neptune 0.2170000000
tcp nmap 0.0002229437
tcp normal 0.1554768776
tcp perl 0.0000000000
tcp phf 0.0000000000
tcp portsweep 0.0020979808
tcp rootkit 0.0000000000
tcp satan 0.0028516048
tcp spy 0.0000000000
tcp warezclient 0.0021000000
tcp warezmaster 0.0000000000
udp nmap 0.0000541126
udp normal 0.0388160869
udp rootkit 0.0000000000
udp satan 0.0003423537
udp teardrop 0.0020000000




rerror_rate 166
0.00 back 0.0039546074
0.00 buffer_overflow 0.0000933333
0.00 ftp_write 0.0000000000
0.00 guess_passwd 0.0000056604
0.00 imap 0.0000000000
0.00 ipsweep 0.0023275862
0.00 land 0.0000000000
0.00 loadmodule 0.0000000000
0.00 multihop 0.0000000000
0.00 neptune 0.1754829433
0.00 nmap 0.0005000000
0.00 normal 0.1854962438
0.00 perl 0.0000000000
0.00 phf 0.0000000000
0.00 pod 0.0005000000
0.00 portsweep 0.0000222115
0.00 rootkit 0.0000000000
0.00 satan 0.0003584644
0.00 smurf 0.5684000000
0.00 spy 0.0000000000
0.00 teardrop 0.0018365679
0.00 warezclient 0.0020938235
0.00 warezmaster 0.0000000000
0.01 buffer_overflow 0.0000033333
0.01 neptune 0.0000546543
0.01 teardrop 0.0000694586
0.02 neptune 0.0000101212
0.02 normal 0.0000080964
0.02 teardrop 0.0000531154
0.03 neptune 0.0000121454
0.03 normal 0.0000202410
0.03 teardrop 0.0000245148
0.04 neptune 0.0000060727
0.04 normal 0.0000080964
0.04 teardrop 0.0000122574
0.05 neptune 0.0000060727
0.05 normal 0.0000303614
0.05 teardrop 0.0000040858
0.06 neptune 0.0000040485
0.06 normal 0.0000323855
0.07 neptune 0.0000020242
0.07 normal 0.0000202410
0.08 neptune 0.0000020242
0.08 normal 0.0000263132
0.09 back 0.0000040853
0.09 neptune 0.0000020242
0.09 normal 0.0000182169
0.10 back 0.0000020427
0.10 normal 0.0000242892
0.11 normal 0.0000202410
0.12 neptune 0.0000040485
0.12 normal 0.0000202410
0.14 back 0.0000081707
0.14 normal 0.0000364337
0.17 back 0.0000408534
0.17 normal 0.0000344096
0.19 portsweep 0.0000040385
0.20 back 0.0001062188
0.20 normal 0.0000263132
0.21 portsweep 0.0000060577
0.22 neptune 0.0000020242
0.22 normal 0.0000020241
0.22 portsweep 0.0000020192
0.23 portsweep 0.0000020192
0.24 portsweep 0.0000020192
0.25 back 0.0001532002
0.25 normal 0.0000303614
0.25 portsweep 0.0000040385
0.26 portsweep 0.0000020192
0.27 portsweep 0.0000020192
0.28 portsweep 0.0000020192
0.29 back 0.0000020427
0.29 portsweep 0.0000040385
0.29 satan 0.0000020138
0.31 portsweep 0.0000020192
0.32 portsweep 0.0000020192
0.33 back 0.0000878348
0.33 neptune 0.0000020242
0.33 normal 0.0000384578
0.33 portsweep 0.0000020192
0.33 satan 0.0000020138
0.34 portsweep 0.0000020192
0.35 portsweep 0.0000040385
0.36 portsweep 0.0000020192
0.37 normal 0.0000020241
0.37 portsweep 0.0000020192
0.40 back 0.0000122560
0.43 normal 0.0000020241
0.43 satan 0.0000020138
0.50 back 0.0000837494
0.50 buffer_overflow 0.0000033333
0.50 guess_passwd 0.0000037736
0.50 normal 0.0000627470
0.50 portsweep 0.0000040385
0.50 warezclient 0.0000020588
0.56 satan 0.0000281938
0.58 satan 0.0000040277
0.60 back 0.0000061280
0.60 satan 0.0000040277
0.62 normal 0.0000020241
0.62 satan 0.0000040277
0.64 satan 0.0000120831
0.65 satan 0.0000060415
0.66 satan 0.0000020138
0.67 back 0.0000102133
0.67 land 0.0000000000
0.67 normal 0.0000060723
0.67 satan 0.0000140969
0.68 satan 0.0000040277
0.69 normal 0.0000020241
0.69 satan 0.0000161108
0.70 satan 0.0000120831
0.71 normal 0.0000080964
0.71 satan 0.0000281938
0.72 satan 0.0000120831
0.73 normal 0.0000020241
0.73 satan 0.0000382631
0.74 satan 0.0000120831
0.75 back 0.0000061280
0.75 normal 0.0000060723
0.75 satan 0.0000342354
0.76 satan 0.0000503461
0.77 satan 0.0000765261
0.78 satan 0.0000543738
0.79 satan 0.0000463184
0.80 satan 0.0000543738
0.81 normal 0.0000040482
0.81 satan 0.0000342354
0.82 normal 0.0000020241
0.82 satan 0.0000865953
0.83 normal 0.0000080964
0.83 satan 0.0000281938
0.84 satan 0.0000463184
0.85 satan 0.0001188169
0.86 normal 0.0000040482
0.86 satan 0.0002235368
0.87 satan 0.0002054122
0.88 normal 0.0000040482
0.88 portsweep 0.0000040385
0.88 satan 0.0001308999
0.89 normal 0.0000020241
0.89 satan 0.0001208307
0.90 satan 0.0001832599
0.91 normal 0.0000020241
0.91 satan 0.0001490245
0.92 normal 0.0000040482
0.92 portsweep 0.0000020192
0.92 satan 0.0001893014
0.93 satan 0.0001288861
0.94 satan 0.0001268722
0.95 satan 0.0001832599
0.96 normal 0.0000020241
0.96 portsweep 0.0000020192
0.96 satan 0.0001288861
0.97 satan 0.0000724984
0.98 satan 0.0000684707
0.99 neptune 0.0000445332
0.99 satan 0.0000543738
1.00 back 0.0000224694
1.00 guess_passwd 0.0000905660
1.00 ipsweep 0.0001724138
1.00 neptune 0.0413652391
1.00 normal 0.0108815395
1.00 portsweep 0.0020192308
1.00 satan 0.0000422907
1.00 warezclient 0.0000041176




root_shell 28
0 back 0.0045000000
0 buffer_overflow 0.0000400000
0 ftp_write 0.0000000000
0 guess_passwd 0.0001000000
0 imap 0.0000000000
0 ipsweep 0.0025000000
0 land 0.0000000000
0 loadmodule 0.0000000000
0 multihop 0.0000000000
0 neptune 0.2170000000
0 nmap 0.0005000000
0 normal 0.1968534458
0 pod 0.0005000000
0 portsweep 0.0021000000
0 rootkit 0.0000000000
0 satan 0.0032000000
0 smurf 0.5684000000
0 spy 0.0000000000
0 teardrop 0.0020000000
0 warezclient 0.0021000000
0 warezmaster 0.0000000000
1 buffer_overflow 0.0000600000
1 loadmodule 0.0000000000
1 multihop 0.0000000000
1 normal 0.0000465542
1 perl 0.0000000000
1 phf 0.0000000000
1 rootkit 0.0000000000




same_srv_rate 319
0.00 neptune 0.0045727465
0.00 normal 0.0000060723
0.00 portsweep 0.0000383654
0.00 satan 0.0027106356
0.01 buffer_overflow 0.0000066667
0.01 land 0.0000000000
0.01 neptune 0.0174954618
0.01 normal 0.0000101205
0.01 portsweep 0.0001029808
0.01 satan 0.0000865953
0.01 teardrop 0.0000020429
0.02 neptune 0.0189468382
0.02 nmap 0.0000021645
0.02 normal 0.0000040482
0.02 portsweep 0.0000141346
0.02 satan 0.0000120831
0.02 teardrop 0.0000020429
0.03 neptune 0.0193010793
0.03 normal 0.0000020241
0.03 portsweep 0.0000141346
0.03 satan 0.0000201385
0.03 teardrop 0.0000020429
0.04 neptune 0.0205297898
0.04 normal 0.0000101205
0.04 portsweep 0.0000121154
0.04 satan 0.0000140969
0.04 teardrop 0.0000020429
0.05 neptune 0.0213961623
0.05 normal 0.0000101205
0.05 portsweep 0.0000040385
0.05 satan 0.0000080554
0.05 teardrop 0.0000020429
0.06 neptune 0.0226248729
0.06 normal 0.0000182169
0.06 portsweep 0.0000020192
0.06 satan 0.0000161108
0.06 teardrop 0.0000020429
0.07 neptune 0.0202787847
0.07 normal 0.0000040482
0.07 portsweep 0.0000020192
0.07 satan 0.0000100692
0.07 teardrop 0.0000040858
0.08 neptune 0.0147465509
0.08 normal 0.0000101205
0.08 satan 0.0000140969
0.08 teardrop 0.0000020429
0.09 neptune 0.0100563987
0.09 normal 0.0000020241
0.09 satan 0.0000080554
0.09 teardrop 0.0000020429
0.10 neptune 0.0079370248
0.10 normal 0.0000141687
0.10 satan 0.0000040277
0.10 teardrop 0.0000020429
0.11 neptune 0.0066334176
0.11 normal 0.0000202410
0.11 portsweep 0.0000040385
0.11 satan 0.0000140969
0.11 teardrop 0.0000020429
0.12 neptune 0.0072447365
0.12 normal 0.0000344096
